name,gppd_idnr,country,year,co2_emissions_tonne,capacity_mw,primary_fuel,generation_gwh,commissioning_year,latitude,longitude,unit_count
Kraftwerk Walheim,WRI1005897,Germany,2016,15370.0,136.0,Fossil Oil,17.855000000000004,,49.021,9.158,1
Kraftwerk Walheim,WRI1005897,Germany,2017,26410.100000000002,136.0,Fossil Oil,30.680000000000007,,49.021,9.158,1
Kraftwerk Walheim,WRI1005897,Germany,2018,19986.600000000002,136.0,Fossil Oil,23.218000000000007,,49.021,9.158,1
Schluchseewerk AG,WRI1006132,Germany,2015,0.0,455.0,Hydro Pumped Storage,685.4820000000002,1976.0,47.645,7.917999999999999,1
Schluchseewerk AG,WRI1006132,Germany,2016,0.0,455.0,Hydro Pumped Storage,635.1190000000001,1976.0,47.645,7.917999999999999,1
Schluchseewerk AG,WRI1006132,Germany,2017,0.0,455.0,Hydro Pumped Storage,677.7500000000001,1976.0,47.645,7.917999999999999,1
Schluchseewerk AG,WRI1006132,Germany,2018,0.0,455.0,Hydro Pumped Storage,620.4020000000002,1976.0,47.645,7.917999999999999,1
Vianden,GEODB0045216,Germany,2015,0.0,1294.0,Hydro Pumped Storage,1414.6000000000004,1970.8037094281299,49.952,6.178,11
Vianden,GEODB0045216,Germany,2016,0.0,1294.0,Hydro Pumped Storage,1413.3750000000002,1970.8037094281299,49.952,6.178,11
Vianden,GEODB0045216,Germany,2017,0.0,1294.0,Hydro Pumped Storage,1344.4520000000002,1970.8037094281299,49.952,6.178,11
Vianden,GEODB0045216,Germany,2018,0.0,1294.0,Hydro Pumped Storage,1253.8190000000002,1970.8037094281299,49.952,6.178,11
HAMBORN-KW,,Germany,2015,0.0,385.0,Fossil Coal-derived gas,959.8520000000002,,51.492,6.727,2
HAMBORN-KW,WRI1005641,Germany,2015,0.0,385.0,Fossil Coal-derived gas,959.8520000000002,,51.492,6.727,2
HAMBORN-KW,,Germany,2016,0.0,385.0,Fossil Coal-derived gas,1724.1480000000004,,51.492,6.727,2
HAMBORN-KW,WRI1005641,Germany,2016,0.0,385.0,Fossil Coal-derived gas,1724.1480000000004,,51.492,6.727,2
HAMBORN-KW,,Germany,2017,0.0,385.0,Fossil Coal-derived gas,1827.9190000000003,,51.492,6.727,2
HAMBORN-KW,WRI1005641,Germany,2017,0.0,385.0,Fossil Coal-derived gas,1827.9190000000003,,51.492,6.727,2
HAMBORN-KW,,Germany,2018,0.0,385.0,Fossil Coal-derived gas,1788.0830000000005,,51.492,6.727,2
HAMBORN-KW,WRI1005641,Germany,2018,0.0,385.0,Fossil Coal-derived gas,1788.0830000000005,,51.492,6.727,2
RUHRORT-KW,WRI1005642,Germany,2015,0.0,320.0,Fossil Coal-derived gas,405.6380000000001,,51.46,6.731,1
RUHRORT-KW,WRI1005642,Germany,2016,0.0,320.0,Fossil Coal-derived gas,935.9900000000002,,51.46,6.731,1
RUHRORT-KW,WRI1005642,Germany,2017,0.0,320.0,Fossil Coal-derived gas,1033.5840000000003,,51.46,6.731,1
RUHRORT-KW,WRI1005642,Germany,2018,0.0,320.0,Fossil Coal-derived gas,889.5510000000002,,51.46,6.731,1
Bergkamen,WRI1005584,Germany,2015,2738860.0,717.0,Fossil Hard coal,2753.6510000000007,1981.0,51.622,7.627999999999999,1
Bergkamen,WRI1005584,Germany,2016,3089280.0,717.0,Fossil Hard coal,3105.966000000001,1981.0,51.622,7.627999999999999,1
Bergkamen,WRI1005584,Germany,2017,1788820.0,717.0,Fossil Hard coal,1798.4810000000004,1981.0,51.622,7.627999999999999,1
Bergkamen,WRI1005584,Germany,2018,1731980.0,717.0,Fossil Hard coal,1741.3300000000004,1981.0,51.622,7.627999999999999,1
KW Mainz-Wiesbaden,WRI1005886,Germany,2015,233922.68,785.0,Fossil Gas,625.4650000000001,1990.7579617834394,50.028999999999996,8.237,2
KW Mainz-Wiesbaden,WRI1005886,Germany,2016,668323.24,785.0,Fossil Gas,1788.6000000000004,1990.7579617834394,50.028999999999996,8.237,2
KW Mainz-Wiesbaden,WRI1005886,Germany,2017,634772.3,785.0,Fossil Gas,1686.5580000000004,1990.7579617834394,50.028999999999996,8.237,2
KW Mainz-Wiesbaden,WRI1005886,Germany,2018,437910.24,785.0,Fossil Gas,1172.1890000000003,1990.7579617834394,50.028999999999996,8.237,2
HKW Niehl,WRI1005803,Germany,2015,74117.90000000001,866.0,Fossil Gas,198.02000000000004,,50.974,6.9910000000000005,3
HKW Niehl,WRI1005803,Germany,2016,1284447.0,866.0,Fossil Gas,3410.306000000001,,50.974,6.9910000000000005,3
HKW Niehl,WRI1005803,Germany,2017,1404017.0,866.0,Fossil Gas,3718.551000000001,,50.974,6.9910000000000005,3
HKW Niehl,WRI1005803,Germany,2018,1140662.0,866.0,Fossil Gas,3016.8290000000006,,50.974,6.9910000000000005,3
Frechen/Wachtberg,WRI1005682,Germany,2015,831748.0,113.0,Fossil Brown coal/Lignite,561.9920000000002,1959.0,50.894,6.791,1
Frechen/Wachtberg,WRI1005682,Germany,2016,359215.0,113.0,Fossil Brown coal/Lignite,242.71300000000005,1959.0,50.894,6.791,1
GuD Dormagen,WRI1005636,Germany,2015,1163520.0,586.0,Fossil Gas,2193.1370000000006,2000.0,51.08,6.827999999999999,1
GuD Dormagen,WRI1005636,Germany,2016,749849.0,586.0,Fossil Gas,1413.4050000000004,2000.0,51.08,6.827999999999999,1
GuD Dormagen,WRI1005636,Germany,2017,503002.0,586.0,Fossil Gas,948.1190000000003,2000.0,51.08,6.827999999999999,1
GuD Dormagen,WRI1005636,Germany,2018,329511.0,586.0,Fossil Gas,621.1020000000002,2000.0,51.08,6.827999999999999,1
Emsland,WRI1005658,Germany,2015,488911.7,1820.0,Fossil Gas,1285.3320000000003,1991.4697802197802,52.481,7.306,3
Emsland,WRI1005658,Germany,2016,1600510.0,1820.0,Fossil Gas,4207.677000000001,1991.4697802197802,52.481,7.306,3
Emsland,WRI1005658,Germany,2017,1638391.0,1820.0,Fossil Gas,4307.2750000000015,1991.4697802197802,52.481,7.306,3
Emsland,WRI1005658,Germany,2018,1158098.7,1820.0,Fossil Gas,3044.614000000001,1991.4697802197802,52.481,7.306,3
Kraftwerk Ensdorf,WRI1005879,Germany,2015,216376.0,106.0,Fossil Hard coal,174.03600000000003,,49.293,6.771,1
Kraftwerk Ensdorf,WRI1005879,Germany,2016,71838.3,106.0,Fossil Hard coal,57.78100000000001,,49.293,6.771,1
Kraftwerk Ensdorf,WRI1005879,Germany,2017,57894.8,106.0,Fossil Hard coal,46.56600000000001,,49.293,6.771,1
Kraftwerk Ensdorf,WRI1005879,Germany,2018,0.0,106.0,Fossil Hard coal,0.0,,49.293,6.771,1
Ensdorf,WRI1005879,Germany,2015,1164250.0,283.0,Fossil Hard coal,1103.6520000000003,,49.293,6.771,1
Ensdorf,WRI1005879,Germany,2016,1048390.0,283.0,Fossil Hard coal,993.8190000000002,,49.293,6.771,1
Ensdorf,WRI1005879,Germany,2017,1031780.0,283.0,Fossil Hard coal,978.0750000000003,,49.293,6.771,1
Ensdorf,WRI1005879,Germany,2018,0.0,283.0,Fossil Hard coal,0.0,,49.293,6.771,1
HKW Merkenich,WRI1005719,Germany,2015,62979.8,110.0,Fossil Gas,153.07600000000005,,51.016999999999996,6.962999999999999,1
HKW Merkenich,WRI1005719,Germany,2016,88567.40000000001,110.0,Fossil Gas,215.26800000000006,,51.016999999999996,6.962999999999999,1
HKW Merkenich,WRI1005719,Germany,2017,84716.0,110.0,Fossil Gas,205.90700000000004,,51.016999999999996,6.962999999999999,1
HKW Merkenich,WRI1005719,Germany,2018,48298.8,110.0,Fossil Gas,117.39300000000003,,51.016999999999996,6.962999999999999,1
Elverlingsen,WRI1005898,Germany,2015,561479.0,325.0,Fossil Hard coal,532.2530000000002,1982.0,51.277,7.705,1
Elverlingsen,WRI1005898,Germany,2016,407755.0,325.0,Fossil Hard coal,386.5310000000001,1982.0,51.277,7.705,1
Elverlingsen,WRI1005898,Germany,2017,217212.0,325.0,Fossil Hard coal,205.90600000000006,1982.0,51.277,7.705,1
Elverlingsen,WRI1005898,Germany,2018,134268.0,325.0,Fossil Hard coal,127.27900000000002,1982.0,51.277,7.705,1
Hagen-Kabel,WRI1005746,Germany,2015,75294.2,250.0,Fossil Gas,179.27200000000005,,51.412,7.492000000000001,1
Hagen-Kabel,WRI1005746,Germany,2016,73.08,250.0,Fossil Gas,0.17400000000000004,,51.412,7.492000000000001,1
Hagen-Kabel,WRI1005746,Germany,2017,110.88,250.0,Fossil Gas,0.26400000000000007,,51.412,7.492000000000001,1
Hagen-Kabel,WRI1005746,Germany,2018,0.0,250.0,Fossil Gas,0.0,,51.412,7.492000000000001,1
HERDECKE,,Germany,2015,17010.6,424.0,Fossil Gas,45.564000000000014,2007.0,51.403999999999996,7.415,1
HERDECKE,,Germany,2016,179349.0,424.0,Fossil Gas,480.4000000000001,2007.0,51.403999999999996,7.415,1
HERDECKE,,Germany,2017,182998.0,424.0,Fossil Gas,490.17200000000014,2007.0,51.403999999999996,7.415,1
HERDECKE,,Germany,2018,172284.0,424.0,Fossil Gas,461.4760000000001,2007.0,51.403999999999996,7.415,1
Gersteinwerk,WRI1005694,Germany,2015,1018445.667,2003.0,Fossil Gas,2525.1330000000007,1974.3655030800821,51.675,7.7170000000000005,5
Gersteinwerk,WRI1005694,Germany,2016,1314249.7462000002,2003.0,Fossil Gas,3246.924000000001,1974.3655030800821,51.675,7.7170000000000005,5
Gersteinwerk,WRI1005694,Germany,2017,810630.394,2003.0,Fossil Gas,1981.6010000000006,1974.3655030800821,51.675,7.7170000000000005,5
Gersteinwerk,WRI1005694,Germany,2018,815760.9792000001,2003.0,Fossil Gas,2009.9840000000004,1974.3655030800821,51.675,7.7170000000000005,5
GK-West,WRI1005915,Germany,2015,1624030.0,640.0,Fossil Hard coal,1539.4980000000003,1970.5,51.603,6.6579999999999995,2
GK-West,WRI1005915,Germany,2016,938932.0,640.0,Fossil Hard coal,890.0590000000002,1970.5,51.603,6.6579999999999995,2
GK-West,WRI1005915,Germany,2017,276512.0,640.0,Fossil Hard coal,262.1190000000001,1970.5,51.603,6.6579999999999995,2
Herne,WRI1005904,Germany,2015,2620107.0,740.0,Fossil Hard coal,2465.7630000000004,1974.7027027027027,51.551,7.187,2
Herne,WRI1005904,Germany,2016,2256153.0,740.0,Fossil Hard coal,2128.2920000000004,1974.7027027027027,51.551,7.187,2
Herne,WRI1005904,Germany,2017,1551528.0,740.0,Fossil Hard coal,1466.5070000000003,1974.7027027027027,51.551,7.187,2
Herne,WRI1005904,Germany,2018,1314300.0,740.0,Fossil Hard coal,1245.8870000000004,1966.0,51.551,7.187,1
Huckingen (HKM),WRI1005830,Germany,2015,0.0,600.0,Fossil Coal-derived gas,2164.6820000000007,1975.5,51.376000000000005,6.724,2
Huckingen (HKM),WRI1005830,Germany,2016,0.0,600.0,Fossil Coal-derived gas,2006.4990000000005,1975.5,51.376000000000005,6.724,2
Huckingen (HKM),WRI1005830,Germany,2017,0.0,600.0,Fossil Coal-derived gas,2322.7580000000007,1975.5,51.376000000000005,6.724,2
Huckingen (HKM),WRI1005830,Germany,2018,0.0,600.0,Fossil Coal-derived gas,1971.8390000000004,1975.5,51.376000000000005,6.724,2
Ibbenbüren,WRI1005832,Germany,2015,3423190.0,791.0,Fossil Hard coal,3540.009000000001,1985.0,52.285,7.739,1
Ibbenbüren,WRI1005832,Germany,2016,3967160.0,791.0,Fossil Hard coal,4102.546000000001,1985.0,52.285,7.739,1
Ibbenbüren,WRI1005832,Germany,2017,2559660.0,791.0,Fossil Hard coal,2647.0120000000006,1985.0,52.285,7.739,1
Ibbenbüren,WRI1005832,Germany,2018,3093250.0,791.0,Fossil Hard coal,3198.806000000001,1985.0,52.285,7.739,1
Emsland,WRI1005659,Germany,2015,0.0,1336.0,Nuclear,10285.976000000002,1988.0,52.481,7.306,1
Emsland,WRI1005659,Germany,2016,0.0,1336.0,Nuclear,10538.748000000003,1988.0,52.481,7.306,1
Emsland,WRI1005659,Germany,2017,0.0,1336.0,Nuclear,10752.041000000003,1988.0,52.481,7.306,1
Emsland,WRI1005659,Germany,2018,0.0,1336.0,Nuclear,10915.860000000002,1988.0,52.481,7.306,1
Koepchenwerk,WRI1005868,Germany,2015,0.0,162.0,Hydro Pumped Storage,20.008000000000006,1989.0,51.41,7.452999999999999,1
Koepchenwerk,WRI1005868,Germany,2016,0.0,162.0,Hydro Pumped Storage,79.35800000000002,1989.0,51.41,7.452999999999999,1
Koepchenwerk,WRI1005868,Germany,2017,0.0,162.0,Hydro Pumped Storage,101.63400000000003,1989.0,51.41,7.452999999999999,1
Koepchenwerk,WRI1005868,Germany,2018,0.0,162.0,Hydro Pumped Storage,102.91700000000003,1989.0,51.41,7.452999999999999,1
Gundremmingen,WRI1005856,Germany,2015,0.0,1288.0,Nuclear,9734.715000000002,1984.0,48.515,10.402000000000001,1
Gundremmingen,WRI1005856,Germany,2016,0.0,1288.0,Nuclear,8908.482000000002,1984.0,48.515,10.402000000000001,1
Gundremmingen,WRI1005856,Germany,2017,0.0,1288.0,Nuclear,9465.528000000002,1984.0,48.515,10.402000000000001,1
Gundremmingen,WRI1005856,Germany,2018,0.0,1288.0,Nuclear,9875.300000000003,1984.0,48.515,10.402000000000001,1
KW Lünen,WRI1006073,Germany,2015,2266850.0,746.0,Fossil Hard coal,2604.6710000000007,,51.659,7.837999999999999,1
KW Lünen,WRI1006073,Germany,2016,3745500.0,746.0,Fossil Hard coal,4303.690000000001,,51.659,7.837999999999999,1
KW Lünen,WRI1006073,Germany,2017,2861530.0,746.0,Fossil Hard coal,3287.9770000000008,,51.659,7.837999999999999,1
KW Lünen,WRI1006073,Germany,2018,3497410.0,746.0,Fossil Hard coal,4018.625000000001,,51.659,7.837999999999999,1
Knapsack 1,WRI1005865,Germany,2015,67315.0,784.0,Fossil Gas,180.30800000000005,2013.0,50.858999999999995,6.841,1
Knapsack 1,WRI1005865,Germany,2016,393490.0,784.0,Fossil Gas,1053.9920000000002,2013.0,50.858999999999995,6.841,1
Knapsack 1,WRI1005865,Germany,2017,334302.0,784.0,Fossil Gas,895.4530000000002,2013.0,50.858999999999995,6.841,1
Knapsack 1,WRI1005865,Germany,2018,163149.0,784.0,Fossil Gas,437.0070000000001,2013.0,50.858999999999995,6.841,1
Knapsack 2,WRI1005865,Germany,2015,122239.0,426.0,Fossil Gas,327.4260000000001,2013.0,50.858999999999995,6.841,1
Knapsack 2,WRI1005865,Germany,2016,368789.0,426.0,Fossil Gas,987.8290000000002,2013.0,50.858999999999995,6.841,1
Knapsack 2,WRI1005865,Germany,2017,423693.0,426.0,Fossil Gas,1134.8930000000003,2013.0,50.858999999999995,6.841,1
Knapsack 2,WRI1005865,Germany,2018,332498.0,426.0,Fossil Gas,890.6210000000002,2013.0,50.858999999999995,6.841,1
GuD Ludwigshafen Mitte,WRI1005589,Germany,2015,1648147.0,412.0,Fossil Gas,2980.120000000001,1997.0,49.453,8.433,2
GuD Ludwigshafen Mitte,WRI1005589,Germany,2016,1625023.0,412.0,Fossil Gas,2941.261000000001,1997.0,49.453,8.433,2
GuD Ludwigshafen Mitte,WRI1005589,Germany,2017,1554407.0,412.0,Fossil Gas,2809.3450000000007,1997.0,49.453,8.433,2
GuD Ludwigshafen Mitte,WRI1005589,Germany,2018,1615644.0,412.0,Fossil Gas,2919.4340000000007,1997.0,49.453,8.433,2
GuD Ludwigshafen Süd,WRI1005678,Germany,2015,962098.0,345.0,Fossil Gas,1949.4760000000006,,49.453,8.433,2
GuD Ludwigshafen Süd,WRI1005678,Germany,2016,1155839.0,345.0,Fossil Gas,2376.0680000000007,,49.453,8.433,2
GuD Ludwigshafen Süd,WRI1005678,Germany,2017,1179989.0,345.0,Fossil Gas,2458.5370000000007,,49.453,8.433,2
GuD Ludwigshafen Süd,WRI1005678,Germany,2018,995565.0,345.0,Fossil Gas,2086.5770000000007,,49.453,8.433,2
Luenen,WRI1005911,Germany,2015,466821.03,473.0,Fossil Hard coal,362.2540000000001,1966.7949260042283,51.61600000000001,7.478,2
Luenen,WRI1005911,Germany,2016,378087.26,473.0,Fossil Hard coal,293.6410000000001,1966.7949260042283,51.61600000000001,7.478,2
Luenen,WRI1005911,Germany,2017,678253.0,473.0,Fossil Hard coal,556.4650000000001,1966.7949260042283,51.61600000000001,7.478,2
Luenen,WRI1005911,Germany,2018,891897.0,473.0,Fossil Hard coal,748.9890000000001,1966.7949260042283,51.61600000000001,7.478,2
Bexbach,WRI1005877,Germany,2015,2254690.0,726.0,Fossil Hard coal,2266.8660000000004,1983.0,49.364,7.237,1
Bexbach,WRI1005877,Germany,2016,2036850.0,726.0,Fossil Hard coal,2047.8500000000006,1983.0,49.364,7.237,1
Bexbach,WRI1005877,Germany,2017,497120.0,726.0,Fossil Hard coal,499.8050000000001,1983.0,49.364,7.237,1
Bexbach,WRI1005877,Germany,2018,31333.8,726.0,Fossil Hard coal,31.503000000000007,1983.0,49.364,7.237,1
Neurath,WRI1005977,Germany,2015,32020600.0,4212.0,Fossil Brown coal/Lignite,28869.402000000006,1993.2084520417854,51.038000000000004,6.6160000000000005,7
Neurath,WRI1005977,Germany,2016,31493160.0,4212.0,Fossil Brown coal/Lignite,28499.632000000005,1993.2084520417854,51.038000000000004,6.6160000000000005,7
Neurath,WRI1005977,Germany,2017,30127500.0,4212.0,Fossil Brown coal/Lignite,27132.915000000008,1993.2084520417854,51.038000000000004,6.6160000000000005,7
Neurath,WRI1005977,Germany,2018,32492300.0,4212.0,Fossil Brown coal/Lignite,29465.736000000008,1993.2084520417854,51.038000000000004,6.6160000000000005,7
Niederaußem,WRI1005979,Germany,2015,22450170.0,3398.0,Fossil Brown coal/Lignite,19470.562000000005,1982.0050197203298,50.971000000000004,6.667000000000001,5
Niederaußem,WRI1005979,Germany,2016,20426730.0,3398.0,Fossil Brown coal/Lignite,17613.529000000006,1982.0050197203298,50.971000000000004,6.667000000000001,5
Niederaußem,WRI1005979,Germany,2017,22084970.0,3398.0,Fossil Brown coal/Lignite,19307.260000000006,1982.0050197203298,50.971000000000004,6.667000000000001,5
Niederaußem,WRI1005979,Germany,2018,22257420.0,3398.0,Fossil Brown coal/Lignite,19409.697000000004,1982.0050197203298,50.971000000000004,6.667000000000001,5
Kraftwerk Lausward,,Germany,2015,289258.4,1145.0,Fossil Gas,579.6800000000002,1974.7989949748744,51.222,6.732,3
Kraftwerk Lausward,,Germany,2016,1553047.55,1145.0,Fossil Gas,2967.957000000001,1974.7989949748744,51.222,6.732,3
Kraftwerk Lausward,,Germany,2017,1504049.9000000001,1145.0,Fossil Gas,2878.9420000000005,1974.7989949748744,51.222,6.732,3
Kraftwerk Lausward,,Germany,2018,1617174.6,1145.0,Fossil Gas,3065.826000000001,1974.7989949748744,51.222,6.732,3
HKW III,WRI1005793,Germany,2015,91915.6,274.0,Fossil Gas,223.40600000000006,2005.0,49.021,9.158,1
HKW III,WRI1005793,Germany,2016,427037.0,274.0,Fossil Gas,1037.9380000000003,2005.0,49.021,9.158,1
HKW III,WRI1005793,Germany,2017,409410.0,274.0,Fossil Gas,995.0930000000002,2005.0,49.021,9.158,1
HKW III,WRI1005793,Germany,2018,335807.0,274.0,Fossil Gas,816.1980000000002,2005.0,49.021,9.158,1
Scholven,WRI1006042,Germany,2015,4809660.0,690.0,Fossil Hard coal,3454.024000000001,1968.5,51.599,7.0089999999999995,2
Scholven,WRI1006042,Germany,2016,4473850.0,690.0,Fossil Hard coal,3212.870000000001,1968.5,51.599,7.0089999999999995,2
Scholven,WRI1006042,Germany,2017,4494200.0,690.0,Fossil Hard coal,3227.475000000001,1968.5,51.599,7.0089999999999995,2
Scholven,WRI1006042,Germany,2018,4335000.0,690.0,Fossil Hard coal,3113.1500000000005,1968.5,51.599,7.0089999999999995,2
KW Hamm-Uentrop,,Germany,2015,209000.2,850.0,Fossil Gas,559.8210000000001,2008.0,51.61600000000001,7.478,2
KW Hamm-Uentrop,,Germany,2016,531816.0,850.0,Fossil Gas,1424.5080000000003,2008.0,51.61600000000001,7.478,2
KW Hamm-Uentrop,,Germany,2017,432323.0,850.0,Fossil Gas,1158.0080000000003,2008.0,51.61600000000001,7.478,2
KW Hamm-Uentrop,,Germany,2018,330315.0,850.0,Fossil Gas,884.7710000000002,2008.0,51.61600000000001,7.478,2
Kraftwerk Römerbrücke,,Germany,2015,24669.4,125.0,Fossil Gas,64.85500000000002,,49.225,7.016,1
Kraftwerk Römerbrücke,,Germany,2016,61438.9,125.0,Fossil Gas,161.52100000000004,,49.225,7.016,1
Kraftwerk Römerbrücke,,Germany,2017,83269.90000000001,125.0,Fossil Gas,218.91400000000004,,49.225,7.016,1
Kraftwerk Römerbrücke,,Germany,2018,76009.3,125.0,Fossil Gas,199.82600000000005,,49.225,7.016,1
Voelklingen,WRI1005786,Germany,2015,1665224.0,390.0,Fossil Hard coal,1435.0430000000003,1985.2128205128206,49.25,6.879,2
Voelklingen,WRI1005786,Germany,2016,1576728.0,390.0,Fossil Hard coal,1358.7790000000002,1985.2128205128206,49.25,6.879,2
Voelklingen,WRI1005786,Germany,2017,1117220.0,390.0,Fossil Hard coal,962.7890000000002,1985.2128205128206,49.25,6.879,2
Voelklingen,WRI1005786,Germany,2018,1042823.0,390.0,Fossil Hard coal,898.6750000000002,1985.2128205128206,49.25,6.879,2
Walsum,WRI1005916,Germany,2015,4307880.0,1095.0,Fossil Hard coal,4215.320000000001,2004.552511415525,51.526,6.72,2
Walsum,WRI1005916,Germany,2016,5445060.0,1095.0,Fossil Hard coal,5452.004000000002,2004.552511415525,51.526,6.72,2
Walsum,WRI1005916,Germany,2017,3473410.0,1095.0,Fossil Hard coal,3429.906000000001,2004.552511415525,51.526,6.72,2
Walsum,WRI1005916,Germany,2018,3670650.0,1095.0,Fossil Hard coal,3641.5480000000007,2004.552511415525,51.526,6.72,2
Weiher,WRI1006133,Germany,2015,1688960.0,656.0,Fossil Hard coal,1649.5630000000003,1976.0,49.336000000000006,7.035,1
Weiher,WRI1006133,Germany,2016,1429270.0,656.0,Fossil Hard coal,1395.9290000000003,1976.0,49.336000000000006,7.035,1
Weiher,WRI1006133,Germany,2017,421358.0,656.0,Fossil Hard coal,411.5300000000001,1976.0,49.336000000000006,7.035,1
Weiher,WRI1006133,Germany,2018,17616.9,656.0,Fossil Hard coal,17.206000000000003,1976.0,49.336000000000006,7.035,1
Weisweiler,WRI1006134,Germany,2015,18342815.7192,2390.0,Fossil Brown coal/Lignite,14337.463000000003,1977.5988150655946,50.833,6.315,6
Weisweiler,WRI1005965,Germany,2015,18342815.7192,2390.0,Fossil Brown coal/Lignite,14337.463000000003,1977.5988150655946,50.833,6.315,6
Weisweiler,WRI1006134,Germany,2016,19194466.702,2390.0,Fossil Brown coal/Lignite,15055.194000000003,1977.5988150655946,50.833,6.315,6
Weisweiler,WRI1005965,Germany,2016,19194466.702,2390.0,Fossil Brown coal/Lignite,15055.194000000003,1977.5988150655946,50.833,6.315,6
Weisweiler,WRI1006134,Germany,2017,19420546.2,2390.0,Fossil Brown coal/Lignite,15236.484000000004,1977.5988150655946,50.833,6.315,6
Weisweiler,WRI1005965,Germany,2017,19420546.2,2390.0,Fossil Brown coal/Lignite,15236.484000000004,1977.5988150655946,50.833,6.315,6
Weisweiler,WRI1006134,Germany,2018,16883480.2,2390.0,Fossil Brown coal/Lignite,13215.520000000002,1977.5988150655946,50.833,6.315,6
Weisweiler,WRI1005965,Germany,2018,16883480.2,2390.0,Fossil Brown coal/Lignite,13215.520000000002,1977.5988150655946,50.833,6.315,6
Westfalen,WRI1006141,Germany,2015,3539930.0,780.0,Fossil Hard coal,4474.233000000001,2014.0,51.681999999999995,7.971,1
Westfalen,,Germany,2015,3539930.0,780.0,Fossil Hard coal,4474.233000000001,2014.0,51.681999999999995,7.971,1
Westfalen,WRI1006141,Germany,2016,3172240.0,780.0,Fossil Hard coal,4009.500000000001,2014.0,51.681999999999995,7.971,1
Westfalen,,Germany,2016,3172240.0,780.0,Fossil Hard coal,4009.500000000001,2014.0,51.681999999999995,7.971,1
Westfalen,WRI1006141,Germany,2017,2726200.0,780.0,Fossil Hard coal,3445.7290000000007,2014.0,51.681999999999995,7.971,1
Westfalen,,Germany,2017,2726200.0,780.0,Fossil Hard coal,3445.7290000000007,2014.0,51.681999999999995,7.971,1
Westfalen,WRI1006141,Germany,2018,3050900.0,780.0,Fossil Hard coal,3856.130000000001,2014.0,51.681999999999995,7.971,1
Westfalen,,Germany,2018,3050900.0,780.0,Fossil Hard coal,3856.130000000001,2014.0,51.681999999999995,7.971,1
KW Boxberg,WRI1005616,Germany,2015,19636630.0,2470.0,Fossil Brown coal/Lignite,17876.591000000004,1994.8987854251013,51.416000000000004,14.564,4
KW Boxberg,WRI1005616,Germany,2016,18635600.0,2470.0,Fossil Brown coal/Lignite,16940.314000000006,1994.8987854251013,51.416000000000004,14.564,4
KW Boxberg,WRI1005616,Germany,2017,19185090.0,2470.0,Fossil Brown coal/Lignite,17442.002000000004,1994.8987854251013,51.416000000000004,14.564,4
KW Boxberg,WRI1005616,Germany,2018,19005340.0,2470.0,Fossil Brown coal/Lignite,17283.686000000005,1994.8987854251013,51.416000000000004,14.564,4
